barrier_type,convention,barrier,monitoring,price,reference,bias,across_seed_se,bias_over_se,knock_fraction
up_and_out,brownian_bridge,110,5,0.11870192181385371,0.11861405278911263,8.7869024741070326e-05,0.00040598930306788995,0.21643187167021682,0.67848249999999988
up_and_out,brownian_bridge,110,12,0.11873443901547749,0.11861405278911263,0.00012038622636486012,0.00022173396729912125,0.54293091776262647,0.67812375000000003
up_and_out,brownian_bridge,110,25,0.11861352827966438,0.11861405278911263,-5.2450944824487996e-07,0.00039702385397174611,-0.0013211031100468997,0.67851500000000009
up_and_out,brownian_bridge,110,50,0.11878976728118869,0.11861405278911263,0.00017571449207604267,0.00048272297995719367,0.36400689292153537,0.6781593749999999
up_and_out,brownian_bridge,110,100,0.11860295302339049,0.11861405278911263,-1.1099765722141628e-05,0.0004004792375695385,-0.027716207685334209,0.6784821875
up_and_out,brownian_bridge,110,250,0.11829471490896148,0.11861405278911263,-0.00031933788015113627,0.00046507709073026292,-0.68663429464932946,0.67867812500000002
up_and_out,discrete,120,5,2.181518306493365,1.1760653996503501,1.0054529068430149,0.0014830630161277588,677.95696872559586,0.2994675
up_and_out,discrete,120,12,1.8481739625025717,1.1760653996503501,0.67210856285222187,0.002229786988589535,301.42276652056711,0.33309031249999999
up_and_out,discrete,120,25,1.6488138858446226,1.1760653996503501,0.47274848619427234,0.0017544156602918909,269.46207611690994,0.3552209375
up_and_out,discrete,120,50,1.5111407688994221,1.1760653996503501,0.33507536924907194,0.0014346864011343711,233.55303917576421,0.3711684375
up_and_out,discrete,120,100,1.4150381620519963,1.1760653996503501,0.23897276240164614,0.0019695274805345054,121.33507390147808,0.38294718750000006
up_and_out,discrete,120,250,1.3261166272216784,1.1760653996503501,0.15005122757132841,0.0014167759605436853,105.91034274307316,0.39362187500000001
up_and_out,brownian_bridge,120,5,1.1744288309685169,1.1760653996503501,-0.001636568681833372,0.0014394760881326456,-1.136919671903966,0.41295500000000007
up_and_out,brownian_bridge,120,12,1.1728476001041248,1.1760653996503501,-0.0032177995462253917,0.0013281908972182961,-2.4226935698509964,0.412846875
up_and_out,brownian_bridge,120,25,1.1751250975576364,1.1760653996503501,-0.00094030209271360476,0.001188756601808588,-0.79099631605243526,0.4128409375
up_and_out,brownian_bridge,120,50,1.1751487019648283,1.1760653996503501,-0.0009166976855216612,0.0012953068473647153,-0.7077069710444831,0.41294000000000003
up_and_out,brownian_bridge,120,100,1.175105953261161,1.1760653996503501,-0.0009594463891891003,0.0016273058600862797,-0.58959192166752872,0.41317312499999997
up_and_out,brownian_bridge,120,250,1.1750036193066342,1.1760653996503501,-0.0010617803437159427,0.0013335696776555458,-0.79619412581619531,0.41295875000000004
up_and_out,discrete,140,5,6.8642250865241481,5.7110434958791343,1.1531815906450125,0.0058709184555406115,196.42268912059419,0.077318125000000001
up_and_out,discrete,140,12,6.5506840063449445,5.7110434958791343,0.83964051046581079,0.004580188593537475,183.32007368659913,0.087830312500000007
up_and_out,discrete,140,25,6.3353977844530824,5.7110434958791343,0.62435428857394748,0.0059874198380035978,104.2776864603715,0.095521250000000002
up_and_out,discrete,140,50,6.1709752628070511,5.7110434958791343,0.45993176692791748,0.0044767215687261195,102.73852413358691,0.10148937499999999
up_and_out,discrete,140,100,6.0508367080987746,5.7110434958791343,0.3397932122196401,0.0031346150442393634,108.40030033164514,0.10605812500000002
up_and_out,discrete,140,250,5.9295585675249045,5.7110434958791343,0.21851507164577047,0.0049655514822707254,44.006204029092949,0.1103090625
up_and_out,brownian_bridge,140,5,5.7130353486446639,5.7110434958791343,0.0019918527655300999,0.0049577137972932747,0.40176840515028855,0.11812125
up_and_out,brownian_bridge,140,12,5.7046862866824748,5.7110434958791343,-0.006357209196658109,0.0035631237396174962,-1.7841673939004319,0.11818124999999999
up_and_out,brownian_bridge,140,25,5.7095171148107919,5.7110434958791343,-0.0015263810683428514,0.0057441498776291122,-0.26572793204568373,0.1182071875
up_and_out,brownian_bridge,140,50,5.7135381739368309,5.7110434958791343,0.0024946780576960426,0.0045660759134968677,0.54635054365215907,0.11816187500000001
up_and_out,brownian_bridge,140,100,5.7116573072756793,5.7110434958791343,0.00061381139654470606,0.0031612552784848801,0.19416698193348444,0.11851031249999999
up_and_out,brownian_bridge,140,250,5.7108302794987678,5.7110434958791343,-0.00021321638036647721,0.0052639028290214938,-0.040505379238946169,0.1183634375
